,Germany,Germany,Germany,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Spain,Spain,Spain,France,France,France
,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio
date,,,,,,,,,,,,,,,,,,
2014-07-13,3673,0,0.0,798.0,0.0,0.0,812.0,0.0,0.0,1647.0,0.0,0.0,3167,3,0.000947268708556994,2622,0,0.0
2014-07-14,5829,1,0.00017155601303825698,1278.0,1.0,0.000782472613458529,1409.0,0.0,0.0,2523.0,1.0,0.00039635354736424893,4305,5,0.0011614401858304297,3225,10,0.0031007751937984496
2014-07-15,5965,1,0.00016764459346186087,1318.0,1.0,0.0007587253414264037,1398.0,0.0,0.0,2663.0,2.0,0.0007510326699211416,4724,4,0.000846740050804403,4454,4,0.000898069151324652
2014-07-16,6066,1,0.00016485328058028355,1301.0,0.0,0.0,1482.0,1.0,0.0006747638326585695,2655.0,7.0,0.0026365348399246705,4715,3,0.0006362672322375398,4451,5,0.0011233430689732643
2014-07-17,6266,3,0.0004787743376954995,1366.0,0.0,0.0,1490.0,0.0,0.0,2656.0,4.0,0.0015060240963855422,4926,4,0.0008120178643930166,4589,11,0.002397036391370669
2014-07-18,6088,1,0.000164257555847569,1248.0,0.0,0.0,1439.0,0.0,0.0,2604.0,2.0,0.0007680491551459293,4902,7,0.0014279885760913912,4362,7,0.0016047684548372307
2014-07-19,2765,0,0.0,751.0,0.0,0.0,940.0,0.0,0.0,1829.0,0.0,0.0,3390,5,0.0014749262536873156,2944,3,0.0010190217391304348
2014-07-20,3605,0,0.0,750.0,0.0,0.0,681.0,0.0,0.0,1669.0,1.0,0.0005991611743559018,3121,2,0.0006408202499198974,2653,0,0.0
2014-07-21,5589,0,0.0,1184.0,0.0,0.0,1158.0,0.0,0.0,2679.0,3.0,0.0011198208286674132,4312,6,0.0013914656771799629,4061,4,0.0009849790691947797
2014-07-22,5902,1,0.00016943409013893597,1300.0,0.0,0.0,1386.0,0.0,0.0,2963.0,2.0,0.0006749915626054674,4828,5,0.001035625517812759,4426,0,0.0
2014-07-23,6075,0,0.0,1282.0,0.0,0.0,1485.0,0.0,0.0,2894.0,5.0,0.0017277125086385626,4956,6,0.0012106537530266344,4387,3,0.0006838386140870754
2014-07-24,6066,1,0.00016485328058028355,1379.0,0.0,0.0,1407.0,0.0,0.0,2900.0,7.0,0.002413793103448276,5000,5,0.001,4333,3,0.0006923609508423724
2014-07-25,5794,0,0.0,1257.0,0.0,0.0,1449.0,0.0,0.0,2933.0,3.0,0.0010228435049437436,4493,3,0.0006677053193857111,4136,7,0.0016924564796905223
2014-07-26,2760,1,0.00036231884057971015,783.0,0.0,0.0,799.0,0.0,0.0,1935.0,3.0,0.0015503875968992248,3352,6,0.0017899761336515514,2961,1,0.00033772374197906115
2014-07-27,3404,0,0.0,688.0,0.0,0.0,698.0,1.0,0.0014326647564469914,1785.0,4.0,0.002240896358543417,3102,3,0.0009671179883945841,2521,3,0.001190003966679889
2014-07-28,5577,1,0.00017930787161556393,1166.0,0.0,0.0,1206.0,0.0,0.0,2678.0,2.0,0.0007468259895444362,4249,4,0.0009413979759943516,3901,0,0.0
2014-07-29,6136,0,0.0,1278.0,0.0,0.0,1308.0,0.0,0.0,2855.0,4.0,0.0014010507880910684,4706,4,0.0008499787505312367,4046,0,0.0
2014-07-30,5285,4,0.0007568590350047304,975.0,0.0,0.0,1331.0,0.0,0.0,2697.0,1.0,0.0003707823507601038,4883,6,0.0012287528158918697,3858,6,0.0015552099533437014
2014-07-31,6016,0,0.0,1273.0,0.0,0.0,1314.0,0.0,0.0,2950.0,0.0,0.0,5060,3,0.0005928853754940712,4237,6,0.0014160962945480293
2014-08-01,5826,0,0.0,1282.0,0.0,0.0,799.0,0.0,0.0,2726.0,1.0,0.00036683785766691124,4646,9,0.0019371502367628067,3936,2,0.0005081300813008131
2014-08-02,2917,0,0.0,786.0,0.0,0.0,767.0,0.0,0.0,1869.0,0.0,0.0,3354,5,0.0014907573047107932,2773,0,0.0
2014-08-03,3328,1,0.00030048076923076925,721.0,1.0,0.0013869625520110957,683.0,0.0,0.0,1782.0,3.0,0.0016835016835016834,2967,9,0.003033367037411527,2438,0,0.0
2014-08-04,5729,2,0.00034910106475824753,1289.0,0.0,0.0,1232.0,0.0,0.0,2608.0,0.0,0.0,4323,1,0.0002313208420078649,3397,0,0.0
2014-08-05,5578,3,0.0005378271782000717,1224.0,0.0,0.0,1286.0,0.0,0.0,2681.0,0.0,0.0,4566,2,0.0004380201489268506,3856,0,0.0
2014-08-06,6817,4,0.0005867683731846853,1313.0,0.0,0.0,1422.0,0.0,0.0,2795.0,8.0,0.0028622540250447226,4650,0,0.0,3967,5,0.0012603982858583312
2014-08-07,5902,5,0.0008471704506946798,1331.0,0.0,0.0,1430.0,0.0,0.0,2679.0,1.0,0.0003732736095558044,4657,0,0.0,3726,2,0.0005367686527106817
2014-08-08,5870,1,0.00017035775127768313,1279.0,0.0,0.0,1415.0,0.0,0.0,2557.0,2.0,0.0007821666014861165,4531,1,0.00022070183182520416,3769,4,0.0010612894667020429
2014-08-09,3095,1,0.00032310177705977385,770.0,0.0,0.0,824.0,0.0,0.0,1989.0,3.0,0.0015082956259426848,3272,2,0.0006112469437652812,2817,7,0.0024849130280440185
2014-08-10,3626,1,0.0002757859900717044,735.0,0.0,0.0,863.0,0.0,0.0,1635.0,0.0,0.0,3020,1,0.00033112582781456954,2490,0,0.0
2014-08-11,5798,0,0.0,1266.0,0.0,0.0,1299.0,0.0,0.0,2455.0,2.0,0.000814663951120163,4014,1,0.00024912805181863477,3609,1,0.0002770850651149903
2014-08-12,5880,0,0.0,1379.0,0.0,0.0,1474.0,0.0,0.0,2319.0,0.0,0.0,4506,4,0.000887705281846427,3826,4,0.0010454783063251437
2014-08-13,6253,2,0.00031984647369262754,1387.0,0.0,0.0,1560.0,0.0,0.0,2479.0,11.0,0.004437273093989512,4378,2,0.00045682960255824577,3819,2,0.0005236973029588898
2014-08-14,14283,1,7.001330252748022e-05,1169.0,0.0,0.0,1527.0,0.0,0.0,2276.0,11.0,0.0048330404217926184,4360,3,0.0006880733944954129,3683,8,0.0021721422753190334
2014-08-15,5187,0,0.0,843.0,0.0,0.0,1481.0,0.0,0.0,1676.0,1.0,0.0005966587112171838,3419,6,0.0017548990933021352,2978,10,0.0033579583613163196
2014-08-16,3181,0,0.0,787.0,0.0,0.0,1010.0,0.0,0.0,1413.0,4.0,0.0028308563340410475,3095,2,0.0006462035541195477,2536,2,0.0007886435331230284
2014-08-17,3508,0,0.0,735.0,0.0,0.0,926.0,0.0,0.0,1604.0,10.0,0.006234413965087282,3075,3,0.000975609756097561,2314,1,0.000432152117545376
2014-08-18,5892,3,0.0005091649694501018,1266.0,0.0,0.0,1422.0,0.0,0.0,2374.0,9.0,0.0037910699241786015,4076,4,0.0009813542688910696,3620,3,0.0008287292817679558
2014-08-19,5982,0,0.0,1374.0,0.0,0.0,1572.0,0.0,0.0,2260.0,0.0,0.0,4408,0,0.0,3739,2,0.0005349023803155924
2014-08-20,6272,0,0.0,1321.0,0.0,0.0,1522.0,0.0,0.0,2427.0,1.0,0.00041203131437989287,4550,2,0.00043956043956043956,3808,2,0.0005252100840336134
2014-08-21,5725,0,0.0,1243.0,0.0,0.0,1584.0,0.0,0.0,2377.0,4.0,0.0016827934371055953,4557,2,0.00043888523151195964,4003,12,0.0029977516862353237
2014-08-22,5912,0,0.0,1193.0,0.0,0.0,1501.0,0.0,0.0,2374.0,2.0,0.0008424599831508003,4385,4,0.0009122006841505131,3934,34,0.00864260294865277
2014-08-23,3166,0,0.0,787.0,0.0,0.0,965.0,0.0,0.0,1870.0,2.0,0.0010695187165775401,3451,1,0.0002897710808461316,2874,5,0.0017397355601948504
2014-08-24,3617,0,0.0,826.0,1.0,0.0012106537530266344,885.0,0.0,0.0,1691.0,4.0,0.002365464222353637,3133,4,0.0012767315671879987,2561,1,0.0003904724716907458
2014-08-25,5957,2,0.00033573946617424877,1292.0,0.0,0.0,1447.0,0.0,0.0,2505.0,2.0,0.0007984031936127744,4133,5,0.0012097749818533753,3912,0,0.0
2014-08-26,6030,3,0.0004975124378109452,1312.0,0.0,0.0,1527.0,0.0,0.0,2613.0,0.0,0.0,4613,1,0.00021677866897897247,4240,6,0.0014150943396226414
2014-08-27,6491,2,0.0003081189339084887,1373.0,0.0,0.0,1665.0,0.0,0.0,2599.0,0.0,0.0,4751,3,0.0006314460113660282,4179,0,0.0
2014-08-28,6319,0,0.0,1313.0,0.0,0.0,2115.0,0.0,0.0,2531.0,0.0,0.0,4984,4,0.0008025682182985554,4411,7,0.0015869417365676718
2014-08-29,6106,1,0.00016377333770062233,1269.0,0.0,0.0,1593.0,0.0,0.0,2581.0,2.0,0.0007748934521503294,4784,0,0.0,4311,0,0.0
2014-08-30,3184,0,0.0,799.0,0.0,0.0,1036.0,0.0,0.0,1988.0,1.0,0.0005030181086519115,3734,1,0.0002678093197643278,3158,0,0.0
2014-08-31,3983,0,0.0,861.0,0.0,0.0,924.0,0.0,0.0,1831.0,3.0,0.0016384489350081922,3156,2,0.0006337135614702154,2715,0,0.0
2014-09-01,6117,3,0.0004904364884747426,1301.0,0.0,0.0,1424.0,0.0,0.0,2615.0,4.0,0.0015296367112810707,4652,2,0.0004299226139294927,4622,10,0.0021635655560363477
2014-09-02,5824,4,0.0006868131868131869,1316.0,0.0,0.0,1511.0,0.0,0.0,2803.0,4.0,0.0014270424545130217,4996,1,0.00020016012810248197,4808,1,0.00020798668885191348
2014-09-03,6243,3,0.0004805382027871216,1313.0,0.0,0.0,1574.0,1.0,0.0006353240152477764,2817.0,3.0,0.0010649627263045794,5206,2,0.000384172109104879,4755,2,0.0004206098843322818
2014-09-04,6311,1,0.00015845349389954048,1403.0,1.0,0.0007127583749109052,1600.0,0.0,0.0,2836.0,3.0,0.0010578279266572638,5119,6,0.001172103926548154,4933,2,0.00040543279951348065
2014-09-05,6383,2,0.00031333228889237035,1292.0,1.0,0.0007739938080495357,1635.0,0.0,0.0,2795.0,5.0,0.0017889087656529517,5086,3,0.0005898545025560362,4930,0,0.0
2014-09-06,2980,0,0.0,786.0,0.0,0.0,933.0,0.0,0.0,1998.0,1.0,0.0005005005005005005,3487,8,0.002294235732721537,3520,0,0.0
2014-09-07,3573,0,0.0,786.0,0.0,0.0,870.0,0.0,0.0,1781.0,0.0,0.0,3300,5,0.0015151515151515152,2864,0,0.0
2014-09-08,5951,5,0.0008401949252226517,1379.0,0.0,0.0,1688.0,0.0,0.0,2774.0,1.0,0.0003604902667627974,4544,6,0.0013204225352112676,5081,1,0.000196811651249754
2014-09-09,5971,0,0.0,1314.0,0.0,0.0,1591.0,0.0,0.0,2821.0,3.0,0.0010634526763559022,5151,3,0.0005824111822947001,5196,0,0.0
2014-09-10,6470,2,0.0003091190108191654,1298.0,0.0,0.0,1557.0,0.0,0.0,2731.0,1.0,0.0003661662394727206,5474,2,0.00036536353671903543,5186,52,0.010026995757809487
2014-09-11,6372,8,0.0012554927809165098,1297.0,0.0,0.0,1483.0,0.0,0.0,2790.0,1.0,0.00035842293906810036,5249,5,0.0009525623928367308,5263,2,0.0003800114003420103
2014-09-12,5951,0,0.0,1193.0,0.0,0.0,1544.0,0.0,0.0,2883.0,2.0,0.000693721817551162,4953,0,0.0,5076,20,0.003940110323089046
2014-09-13,3171,0,0.0,841.0,0.0,0.0,1049.0,0.0,0.0,2095.0,1.0,0.00047732696897374703,3696,3,0.0008116883116883117,3422,3,0.0008766803039158387
2014-09-14,4092,1,0.00024437927663734115,822.0,0.0,0.0,913.0,0.0,0.0,1827.0,0.0,0.0,3422,5,0.0014611338398597311,3085,1,0.00032414910858995135
2014-09-15,6388,0,0.0,1331.0,0.0,0.0,1556.0,0.0,0.0,2827.0,2.0,0.0007074637424831977,4878,1,0.0002050020500205002,4963,1,0.00020149103364900262
2014-09-16,6273,0,0.0,1507.0,0.0,0.0,1837.0,0.0,0.0,2961.0,0.0,0.0,5402,3,0.0005553498704183636,5361,0,0.0
2014-09-17,6772,2,0.00029533372711163615,1355.0,0.0,0.0,1698.0,0.0,0.0,2857.0,6.0,0.0021001050052502626,5465,2,0.00036596523330283625,5086,0,0.0
2014-09-18,6358,2,0.00031456432840515884,1406.0,0.0,0.0,1627.0,0.0,0.0,2859.0,2.0,0.0006995452955578874,5409,3,0.0005546311702717693,5390,4,0.0007421150278293135
2014-09-19,6816,0,0.0,1294.0,0.0,0.0,1740.0,1.0,0.0005747126436781609,2865.0,0.0,0.0,5561,7,0.001258766408919259,5546,12,0.002163721601153985
2014-09-20,3521,3,0.0008520306731042318,1178.0,0.0,0.0,1154.0,0.0,0.0,2034.0,0.0,0.0,3751,3,0.0007997867235403892,3581,1,0.00027925160569673273
2014-09-21,4083,2,0.0004898359049718344,844.0,0.0,0.0,821.0,1.0,0.001218026796589525,1817.0,1.0,0.000550357732526142,3495,4,0.0011444921316165952,3018,1,0.0003313452617627568
2014-09-22,6289,1,0.0001590077913817777,1393.0,0.0,0.0,1373.0,0.0,0.0,2907.0,0.0,0.0,5000,3,0.0006,4948,4,0.0008084074373484236
2014-09-23,6514,2,0.00030703101013202335,1449.0,0.0,0.0,1633.0,0.0,0.0,3057.0,3.0,0.0009813542688910696,5555,2,0.00036003600360036,4997,0,0.0
2014-09-24,6660,5,0.0007507507507507507,1410.0,0.0,0.0,1629.0,0.0,0.0,2936.0,0.0,0.0,5568,6,0.0010775862068965517,4948,3,0.0006063055780113178
2014-09-25,6710,0,0.0,1482.0,0.0,0.0,1583.0,1.0,0.0006317119393556538,2900.0,3.0,0.0010344827586206897,5411,3,0.0005544261689151728,5244,0,0.0
2014-09-26,6870,2,0.0002911208151382824,1421.0,0.0,0.0,1692.0,0.0,0.0,2891.0,4.0,0.0013836042891732965,5099,2,0.0003922337713277113,5104,1,0.00019592476489028212
2014-09-27,3178,2,0.0006293266205160479,814.0,0.0,0.0,893.0,0.0,0.0,2016.0,3.0,0.001488095238095238,3941,3,0.0007612281146917026,3595,0,0.0
2014-09-28,3902,0,0.0,842.0,0.0,0.0,1086.0,0.0,0.0,1834.0,0.0,0.0,3481,5,0.0014363688595231256,3175,0,0.0
2014-09-29,6379,1,0.00015676438313215238,1409.0,0.0,0.0,1510.0,0.0,0.0,2741.0,4.0,0.001459321415541773,5116,2,0.00039093041438623924,4902,0,0.0
2014-09-30,6459,0,0.0,1418.0,0.0,0.0,1617.0,0.0,0.0,3109.0,1.0,0.000321646831778707,5593,2,0.00035758984444841767,5414,0,0.0
2014-10-01,6603,6,0.0009086778736937755,1491.0,0.0,0.0,1484.0,0.0,0.0,3032.0,1.0,0.00032981530343007914,5509,6,0.0010891268832819024,5244,0,0.0
2014-10-02,5816,0,0.0,1505.0,0.0,0.0,1550.0,0.0,0.0,3016.0,0.0,0.0,5544,2,0.00036075036075036075,5317,1,0.0001880759826970096
2014-10-03,4262,1,0.0002346316283435007,1303.0,0.0,0.0,1713.0,0.0,0.0,2919.0,0.0,0.0,5350,4,0.0007476635514018691,5033,2,0.00039737730975561295
2014-10-04,3131,2,0.0006387735547748323,844.0,0.0,0.0,894.0,0.0,0.0,2099.0,1.0,0.0004764173415912339,3926,0,0.0,3589,1,0.00027862914460852607
2014-10-05,3875,0,0.0,871.0,0.0,0.0,972.0,0.0,0.0,1834.0,2.0,0.0010905125408942203,3535,2,0.0005657708628005657,2981,0,0.0
2014-10-06,6043,1,0.00016548072149594572,1419.0,0.0,0.0,1366.0,0.0,0.0,2716.0,5.0,0.001840942562592047,5184,5,0.0009645061728395061,4994,11,0.0022026431718061676
2014-10-07,6135,1,0.00016299918500407498,1325.0,0.0,0.0,1447.0,0.0,0.0,2994.0,1.0,0.00033400133600534405,5283,4,0.0007571455612341472,5046,10,0.0019817677368212444
2014-10-08,7150,2,0.0002797202797202797,1666.0,0.0,0.0,2038.0,0.0,0.0,3222.0,3.0,0.000931098696461825,5495,7,0.0012738853503184713,5031,0,0.0
2014-10-09,6630,0,0.0,1448.0,0.0,0.0,1546.0,0.0,0.0,3039.0,0.0,0.0,5379,2,0.0003718163227365681,5242,1,0.00019076688286913393
2014-10-10,6503,0,0.0,1311.0,0.0,0.0,1547.0,0.0,0.0,2992.0,2.0,0.0006684491978609625,5176,9,0.0017387944358578052,5123,0,0.0
2014-10-11,3278,0,0.0,823.0,0.0,0.0,854.0,0.0,0.0,2036.0,0.0,0.0,3661,4,0.0010925976509150504,3540,17,0.00480225988700565
2014-10-12,3794,6,0.0015814443858724301,890.0,4.0,0.0044943820224719105,826.0,0.0,0.0,1754.0,1.0,0.0005701254275940707,3380,1,0.0002958579881656805,2848,1,0.00035112359550561797
2014-10-13,6159,2,0.000324728040266277,1350.0,1.0,0.0007407407407407407,1305.0,1.0,0.0007662835249042146,2920.0,1.0,0.00034246575342465754,4679,1,0.00021372088053002778,4946,3,0.000606550748079256
2014-10-14,5955,0,0.0,1478.0,0.0,0.0,1691.0,0.0,0.0,3088.0,1.0,0.0003238341968911917,5511,0,0.0,5163,1,0.0001936858415649816
2014-10-15,6396,7,0.0010944340212632896,1400.0,0.0,0.0,1616.0,0.0,0.0,3110.0,0.0,0.0,5584,2,0.00035816618911174784,5296,2,0.00037764350453172205
2014-10-16,5585,0,0.0,1277.0,0.0,0.0,1239.0,1.0,0.0008071025020177562,2722.0,2.0,0.0007347538574577516,4972,1,0.00020112630732099757,4576,5,0.0010926573426573427
2014-10-17,5484,1,0.00018234865061998541,1143.0,1.0,0.0008748906386701663,1330.0,0.0,0.0,2642.0,0.0,0.0,4841,4,0.0008262755629002272,4455,0,0.0
2014-10-18,2874,2,0.0006958942240779402,755.0,0.0,0.0,936.0,0.0,0.0,1989.0,1.0,0.0005027652086475615,3714,2,0.0005385029617662897,3532,0,0.0
2014-10-19,3529,0,0.0,933.0,0.0,0.0,856.0,0.0,0.0,1884.0,1.0,0.0005307855626326964,3482,0,0.0,3080,0,0.0
2014-10-20,5967,4,0.0006703536115300822,1407.0,0.0,0.0,1476.0,0.0,0.0,2879.0,1.0,0.0003473428273706148,4757,11,0.002312381753205802,4673,0,0.0
2014-10-21,5700,0,0.0,1329.0,0.0,0.0,1499.0,0.0,0.0,3028.0,0.0,0.0,5232,2,0.00038226299694189603,4523,29,0.006411673667919522
2014-10-22,6234,1,0.00016041065126724414,1298.0,0.0,0.0,1510.0,0.0,0.0,2966.0,5.0,0.0016857720836142953,5845,0,0.0,4831,8,0.0016559718484785758
2014-10-23,5920,2,0.00033783783783783786,1395.0,0.0,0.0,1541.0,0.0,0.0,2915.0,0.0,0.0,5313,2,0.0003764351590438547,4831,15,0.00310494721589733
2014-10-24,6310,1,0.0001584786053882726,1363.0,0.0,0.0,1781.0,0.0,0.0,3041.0,8.0,0.0026307135810588623,5500,2,0.0003636363636363636,5141,1,0.00019451468585878233
2014-10-25,3065,0,0.0,869.0,0.0,0.0,994.0,0.0,0.0,2080.0,0.0,0.0,3799,0,0.0,3362,1,0.000297441998810232
2014-10-26,3775,1,0.00026490066225165563,894.0,0.0,0.0,979.0,0.0,0.0,1848.0,0.0,0.0,3440,1,0.00029069767441860465,2814,2,0.0007107320540156361
2014-10-27,5527,8,0.0014474398407816175,1385.0,0.0,0.0,1372.0,0.0,0.0,2848.0,0.0,0.0,4954,2,0.0004037141703673799,4490,5,0.0011135857461024498
2014-10-28,5573,1,0.00017943656917279743,1355.0,1.0,0.0007380073800738007,1379.0,0.0,0.0,2883.0,0.0,0.0,5205,2,0.00038424591738712776,4798,0,0.0
2014-10-29,6078,1,0.00016452780519907864,1276.0,0.0,0.0,1621.0,0.0,0.0,2857.0,0.0,0.0,5189,5,0.0009635767970707265,4643,1,0.00021537798836958864
2014-10-30,6082,0,0.0,1430.0,0.0,0.0,1695.0,0.0,0.0,2855.0,1.0,0.0003502626970227671,5284,2,0.0003785011355034065,4454,0,0.0
2014-10-31,5357,7,0.0013067015120403211,1257.0,0.0,0.0,1686.0,0.0,0.0,2847.0,1.0,0.00035124692658939234,5256,3,0.0005707762557077625,4841,3,0.0006197066721751704
2014-11-01,2935,0,0.0,706.0,0.0,0.0,902.0,0.0,0.0,2271.0,0.0,0.0,3671,4,0.001089621356578589,3319,0,0.0
2014-11-02,3619,0,0.0,821.0,0.0,0.0,995.0,0.0,0.0,2003.0,1.0,0.0004992511233150275,3405,5,0.0014684287812041115,2988,1,0.00033467202141900936
2014-11-03,5630,2,0.00035523978685612787,1393.0,0.0,0.0,1496.0,0.0,0.0,3435.0,1.0,0.0002911208151382824,4984,3,0.0006019261637239165,4746,0,0.0
2014-11-04,5765,2,0.0003469210754553339,1410.0,0.0,0.0,1608.0,0.0,0.0,3194.0,2.0,0.0006261740763932373,5517,6,0.001087547580206634,4837,2,0.0004134794293983874
2014-11-05,6250,7,0.00112,1183.0,1.0,0.0008453085376162299,1550.0,7.0,0.004516129032258065,3339.0,1.0,0.0002994908655286014,5431,2,0.0003682563063892469,4825,0,0.0
2014-11-06,6263,2,0.0003193357815743254,1218.0,0.0,0.0,1541.0,0.0,0.0,3465.0,2.0,0.0005772005772005772,5537,4,0.0007224128589488893,4991,1,0.0002003606491685033
2014-11-07,6352,2,0.00031486146095717883,1168.0,0.0,0.0,1600.0,0.0,0.0,3354.0,0.0,0.0,5312,2,0.00037650602409638556,5016,1,0.00019936204146730463
2014-11-08,3180,0,0.0,643.0,0.0,0.0,882.0,0.0,0.0,2454.0,0.0,0.0,3753,1,0.0002664535038635758,3489,0,0.0
2014-11-09,3903,1,0.00025621316935690495,780.0,0.0,0.0,908.0,0.0,0.0,2090.0,1.0,0.0004784688995215311,3660,3,0.000819672131147541,2983,0,0.0
2014-11-10,6251,0,0.0,1334.0,0.0,0.0,1575.0,0.0,0.0,3341.0,2.0,0.000598623166716552,4615,1,0.00021668472372697725,4495,0,0.0
2014-11-11,5980,1,0.00016722408026755852,1191.0,0.0,0.0,1560.0,0.0,0.0,3321.0,3.0,0.0009033423667570009,5373,3,0.0005583472920156337,3470,0,0.0
2014-11-12,6270,0,0.0,1232.0,0.0,0.0,1589.0,0.0,0.0,3637.0,0.0,0.0,5696,2,0.00035112359550561797,4775,0,0.0
2014-11-13,6845,3,0.0004382761139517896,1207.0,0.0,0.0,1613.0,0.0,0.0,3356.0,3.0,0.0008939213349225268,5206,5,0.0009604302727621974,5200,3,0.000576923076923077
2014-11-14,6308,1,0.0001585288522511097,1224.0,0.0,0.0,1832.0,0.0,0.0,3282.0,5.0,0.0015234613040828763,5237,2,0.0003818980332251289,5400,3,0.0005555555555555556
2014-11-15,3072,0,0.0,673.0,0.0,0.0,948.0,0.0,0.0,2360.0,2.0,0.000847457627118644,3804,4,0.0010515247108307045,3869,2,0.0005169294391315585
2014-11-16,3607,5,0.0013861935126143609,694.0,0.0,0.0,882.0,0.0,0.0,2124.0,0.0,0.0,3460,4,0.0011560693641618498,3099,0,0.0
2014-11-17,6181,1,0.00016178611875101117,1298.0,1.0,0.0007704160246533128,1486.0,0.0,0.0,3416.0,0.0,0.0,4858,5,0.0010292301358583778,5036,1,0.00019857029388403494
2014-11-18,6074,1,0.00016463615409944023,1272.0,0.0,0.0,1567.0,0.0,0.0,3446.0,0.0,0.0,5534,0,0.0,5140,1,0.0001945525291828794
2014-11-19,6959,0,0.0,1162.0,0.0,0.0,1477.0,0.0,0.0,3794.0,1.0,0.0002635740643120717,5395,3,0.0005560704355885078,5166,0,0.0
2014-11-20,6114,2,0.00032711808963035657,1285.0,0.0,0.0,1644.0,0.0,0.0,3345.0,3.0,0.0008968609865470852,5234,5,0.0009552923194497516,4894,2,0.0004086636697997548
2014-11-21,6206,0,0.0,1161.0,0.0,0.0,1681.0,0.0,0.0,3678.0,1.0,0.0002718868950516585,5047,7,0.0013869625520110957,5520,2,0.00036231884057971015
2014-11-22,3317,1,0.00030147723846849563,668.0,0.0,0.0,978.0,0.0,0.0,2619.0,2.0,0.0007636502481863307,3844,1,0.00026014568158168577,3625,0,0.0
2014-11-23,3840,2,0.0005208333333333333,785.0,0.0,0.0,1023.0,0.0,0.0,2218.0,1.0,0.0004508566275924256,3456,0,0.0,3195,0,0.0
2014-11-24,6045,1,0.00016542597187758478,1210.0,1.0,0.0008264462809917355,1459.0,0.0,0.0,3469.0,0.0,0.0,5091,1,0.00019642506383814575,4928,0,0.0
2014-11-25,6215,0,0.0,1229.0,0.0,0.0,1537.0,0.0,0.0,3708.0,2.0,0.0005393743257820927,5529,3,0.0005425935973955507,5034,0,0.0
2014-11-26,6336,0,0.0,1159.0,0.0,0.0,1524.0,0.0,0.0,3621.0,2.0,0.0005523336095001381,5524,2,0.0003620564808110065,4867,3,0.0006163961372508733
2014-11-27,5798,1,0.00017247326664367022,1189.0,0.0,0.0,1537.0,1.0,0.0006506180871828237,3493.0,0.0,0.0,5302,1,0.0001886080724254998,4854,1,0.00020601565718994644
2014-11-28,5476,0,0.0,1002.0,0.0,0.0,1638.0,1.0,0.0006105006105006105,3331.0,3.0,0.0009006304413089162,5066,4,0.0007895775759968417,4455,2,0.0004489337822671156
2014-11-29,3152,2,0.0006345177664974619,717.0,0.0,0.0,898.0,0.0,0.0,2679.0,1.0,0.0003732736095558044,3705,1,0.0002699055330634278,3485,0,0.0
2014-11-30,3939,0,0.0,808.0,0.0,0.0,1354.0,0.0,0.0,2328.0,0.0,0.0,3315,3,0.0009049773755656109,3038,2,0.0006583278472679394
2014-12-01,6103,1,0.00016385384237260363,1244.0,0.0,0.0,1507.0,0.0,0.0,3187.0,2.0,0.0006275494195167869,5147,2,0.0003885758694385079,5112,3,0.0005868544600938967
2014-12-02,19767,0,0.0,1181.0,0.0,0.0,1562.0,0.0,0.0,3200.0,2.0,0.000625,5434,2,0.000368052999631947,5257,1,0.00019022256039566293
2014-12-03,5819,6,0.0010311050008592541,1123.0,0.0,0.0,1311.0,0.0,0.0,3041.0,1.0,0.0003288391976323578,5190,3,0.0005780346820809249,4693,0,0.0
2014-12-04,5666,1,0.00017649135192375574,1089.0,1.0,0.0009182736455463728,1421.0,0.0,0.0,2960.0,2.0,0.0006756756756756757,5240,1,0.00019083969465648855,4743,0,0.0
2014-12-05,5803,3,0.0005169739789763915,1027.0,0.0,0.0,1499.0,0.0,0.0,3069.0,1.0,0.00032583903551645487,5344,0,0.0,4847,1,0.00020631318341242006
2014-12-06,3347,0,0.0,732.0,0.0,0.0,970.0,0.0,0.0,2338.0,1.0,0.000427715996578272,3722,2,0.0005373455131649651,3800,0,0.0
2014-12-07,3755,0,0.0,649.0,0.0,0.0,900.0,1.0,0.0011111111111111111,2141.0,0.0,0.0,3360,2,0.0005952380952380953,3050,0,0.0
2014-12-08,5277,1,0.00018950161076369148,724.0,0.0,0.0,1293.0,0.0,0.0,2357.0,0.0,0.0,3197,2,0.0006255864873318737,4759,0,0.0
2014-12-09,5873,6,0.001021624382768602,1235.0,0.0,0.0,1517.0,0.0,0.0,3097.0,3.0,0.0009686793671294801,4808,4,0.0008319467554076539,5228,0,0.0
2014-12-10,6049,3,0.000495949743759299,1205.0,0.0,0.0,1618.0,0.0,0.0,3155.0,2.0,0.0006339144215530904,5331,2,0.00037516413430876007,5035,1,0.00019860973187686197
2014-12-11,6690,1,0.00014947683109118088,1236.0,0.0,0.0,1564.0,0.0,0.0,3224.0,1.0,0.00031017369727047146,5477,3,0.0005477451159393829,5099,1,0.00019611688566385565
2014-12-12,5856,0,0.0,1170.0,0.0,0.0,1656.0,1.0,0.0006038647342995169,3208.0,0.0,0.0,5215,2,0.0003835091083413231,5637,0,0.0
